"st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "annual_min_temp" "annual_max_temp"
"7100600701" "T" "T" 1992 2003 -71.166173 46.966429 1331.5 2.29 -2.665 7.245
"7100600802" "M" "M" 1992 2003 -71.266873 46.97 1325 2.59 -2.395 7.57
"7100600902" "M" "M" 1992 2003 -71.050304 46.986782 1290.5 2.89 -2.03 7.81
"7100601001" "M" "M" 1992 2003 -71.135262 47.016925 1358.5 1.6 -3.375 6.58
"7100601002" "M" "M" 1992 2003 -71.138794 47.013846 1373 1.32 -3.655 6.305
"7100601101" "R" "M" 1992 2003 -71.399481 47.017147 1348.5 2.155 -2.885 7.19
"7100601102" "B" "M" 1992 2003 -71.395849 47.020207 1348.5 2.15 -2.885 7.19
"7100601201" "M" "R" 1992 2003 -71.117126 47.032475 1358.5 1.545 -3.435 6.53
"7100601202" "M" "M" 1992 2003 -71.113487 47.029391 1360.5 1.5 -3.485 6.48
"7100601401" "M" "M" 1992 2003 -70.949615 47.082445 1322 1.775 -3.205 6.76
"7100601402" "M" "M" 1992 2003 -70.955063 47.081537 1302 2.15 -2.815 7.115
"7100601501" "M" "M" 1992 2003 -71.06559 47.083591 1388 0.815 -4.185 5.815
"7100601502" "M" "M" 1992 2003 -71.071213 47.084534 1379 0.995 -4.01 5.995
"7100601602" "B" "M" 1992 2003 -71.533208 47.086736 1394 0.945 -4.14 6.025
"7100601701" "M" "M" 1992 2003 -70.799828 47.099712 1254 2.535 -2.425 7.505
"7100601702" "T" "T" 1992 2003 -70.794368 47.098593 1253.5 2.54 -2.42 7.505
"7100601801" "M" "M" 1992 2003 -70.94574 47.101441 1323.5 1.695 -3.3 6.685
"7100601901" "M" "M" 1992 2003 -70.799866 47.115851 1291 1.865 -3.13 6.86
"7100601902" "R" "M" 1992 2003 -70.805276 47.114766 1279.5 2.07 -2.915 7.06
"7100602101" "M" "M" 1992 2003 -70.88252 47.165586 1357.5 0.86 -4.165 5.885
"7100602201" "R" "B" 1992 2003 -70.901749 47.182203 1401.5 0.09 -4.91 5.085
"7100602202" "B" "B" 1992 2003 -70.907097 47.18078 1402 0.095 -4.91 5.095
"7100602302" "R" "B" 1992 2003 -71.037773 47.18527 1409.5 0.19 -4.83 5.205
"7100602501" "M" "M" 1992 2003 -70.883049 47.199323 1339 1.065 -3.97 6.105
"7100602601" "R" "B" 1992 2003 -71.132378 47.217028 1406.5 0.34 -4.715 5.395
"7100602602" "B" "B" 1992 2003 -71.135673 47.220293 1401.5 0.435 -4.625 5.495
"7100602802" "M" "M" 1992 2003 -70.839226 47.250309 1309.5 1.255 -3.805 6.315
"7100602901" "B" "B" 1992 2003 -70.649528 47.266119 1312 0.84 -4.205 5.89
"7100602902" "R" "B" 1992 2003 -70.649414 47.262192 1312.5 0.85 -4.2 5.895
"7100603002" "B" "B" 1992 2003 -71.180168 47.270378 1433.5 -0.44 -5.46 4.57
"7100603102" "B" "B" 1992 2003 -70.83699 47.280451 1351.5 0.56 -4.49 5.61
"7100603201" "B" "R" 1992 2003 -71.117126 47.284372 1400 0.27 -4.81 5.345
"7100603202" "B" "R" 1992 2003 -71.115385 47.288027 1407.5 0.06 -5.005 5.12
"7100603301" "B" "B" 1992 2003 -70.665779 47.299218 1347 0.27 -4.76 5.295
"7100603302" "B" "B" 1992 2003 -70.671204 47.300461 1352 0.205 -4.815 5.23
"7100603402" "B" "B" 1992 2003 -70.931725 47.303589 1428 -0.695 -5.67 4.27
"7100603501" "R" "B" 1992 2003 -71.015717 47.30004 1401.5 -0.02 -5.065 5.025
"7100603502" "R" "B" 1992 2003 -71.0196 47.296743 1395 0.135 -4.925 5.19
"7100603601" "B" "B" 1992 2003 -71.115669 47.316836 1405.5 -0.03 -5.09 5.03
"7100603602" "B" "B" 1992 2003 -71.114937 47.320888 1405.5 -0.035 -5.1 5.03
"7100603702" "B" "B" 1992 2003 -71.154964 47.317617 1403 0.08 -5 5.16
"7100603802" "M" "M" 1992 2003 -70.543996 47.348954 1093.5 3.155 -1.915 8.215
"7100603901" "B" "R" 1992 2003 -70.817108 47.350116 1420.5 -0.845 -5.8 4.11
"7100603902" "B" "R" 1992 2003 -70.820343 47.3469 1432 -1.03 -5.965 3.905
"7100604001" "B" "B" 1992 2003 -70.78392 47.366736 1389 -0.405 -5.405 4.59
"7100604002" "B" "B" 1992 2003 -70.787552 47.363291 1380.5 -0.25 -5.26 4.76
"7100604102" "B" "R" 1992 2003 -70.879814 47.386564 1428 -1.025 -5.975 3.925
"7100604201" "B" "B" 1992 2003 -70.615362 47.432697 1206 1.555 -3.56 6.665
"7100604202" "B" "B" 1992 2003 -70.611459 47.429984 1206 1.56 -3.56 6.67
"7100604302" "M" "M" 1992 2003 -70.644417 47.434503 1300 0.48 -4.58 5.535
"7100604401" "B" "B" 1992 2003 -70.699349 47.4668 1366 -0.47 -5.465 4.525
"7100604402" "B" "B" 1992 2003 -70.695633 47.463635 1353.5 -0.275 -5.285 4.735
"7100604501" "B" "B" 1992 2003 -70.783653 47.466604 1285.5 0.69 -4.4 5.785
"7100604502" "B" "R" 1992 2003 -70.78019 47.463541 1345.5 -0.085 -5.12 4.955
"7100604601" "M" "M" 1992 2003 -70.649113 47.482642 1250 0.92 -4.165 6.015
"7100604602" "M" "M" 1992 2003 -70.645553 47.479631 1250.5 0.925 -4.16 6.015
"7100604701" "B" "B" 1992 2003 -70.783043 47.500729 1378 -0.685 -5.675 4.3
"7100604702" "B" "B" 1992 2003 -70.777542 47.502317 1377.5 -0.685 -5.675 4.3
"7100604801" "M" "R" 1992 2003 -70.333679 47.516515 1136.5 1.9 -3.18 6.98
"7100604901" "B" "B" 1992 2003 -70.650337 47.55089 1281.5 0.335 -4.725 5.39
"7100604902" "M" "M" 1992 2003 -70.646469 47.547972 1272 0.45 -4.615 5.515
"7100605001" "M" "M" 1992 2003 -70.66629 47.565683 1239.5 0.78 -4.305 5.875
"7100605002" "M" "M" 1992 2003 -70.670059 47.568894 1279 0.315 -4.74 5.375
"7100605101" "R" "B" 1992 2003 -70.432968 47.582812 1147.5 1.605 -3.475 6.69
"7100605102" "R" "R" 1992 2003 -70.433358 47.578854 1148 1.615 -3.47 6.695
"7100605201" "R" "R" 1992 2003 -70.483209 47.583001 1116 1.92 -3.175 7.015
"7100605202" "R" "R" 1992 2003 -70.483914 47.579151 1115.5 1.935 -3.165 7.035
"7100605301" "M" "M" 1992 2003 -70.583489 47.599451 1078 2.26 -2.855 7.385
"7100605302" "M" "M" 1992 2003 -70.588814 47.600563 1122 1.84 -3.275 6.96
"7100605401" "M" "M" 1992 2003 -70.166178 47.633546 1107.5 1.975 -3.065 7.02
"7100605402" "M" "M" 1992 2003 -70.162403 47.63072 1117 1.88 -3.16 6.915
"7100605501" "B" "B" 1992 2003 -70.566604 47.667955 1147.5 1.405 -3.695 6.51
"7100605502" "R" "B" 1992 2003 -70.563148 47.671029 1147 1.405 -3.7 6.505
"7100605601" "R" "B" 1992 2003 -71.084261 47.683753 1352.5 -0.91 -5.94 4.12
"7100605602" "R" "B" 1992 2003 -71.087688 47.686506 1351.5 -0.915 -5.945 4.115
"7100605701" "B" "B" 1992 2003 -71.182516 47.684038 1339.5 -0.745 -5.805 4.32
"7100605702" "B" "B" 1992 2003 -71.185501 47.687151 1346.5 -0.86 -5.905 4.195
"7100605901" "B" "B" 1992 2003 -70.082991 47.815709 1250 0.04 -4.875 4.945
"7100605902" "B" "B" 1992 2003 -70.088511 47.816782 1235.5 0.215 -4.705 5.135
"7100606002" "R" "R" 1992 2003 -70.30382 47.85316 1185.5 0.645 -4.355 5.635
"7100606101" "M" "M" 1992 2003 -70.151478 47.864518 1213.5 0.37 -4.565 5.305
"7100606102" "B" "B" 1992 2003 -70.157033 47.863249 1213.5 0.37 -4.565 5.305
"7100606202" "R" "M" 1992 2003 -70.110456 47.917977 1130 1.33 -3.625 6.28
"7100606302" "M" "M" 1992 2003 -70.088365 47.951702 1163.5 0.895 -4.03 5.82
"7100606401" "R" "R" 1992 2003 -70.288192 48.018524 1169 0.58 -4.405 5.565
"7100606601" "R" "B" 1992 2003 -70.115245 48.03351 1143 1.02 -3.91 5.955
"7100606602" "B" "B" 1992 2003 -70.114988 48.037359 1143 1.02 -3.91 5.95
"7100606801" "B" "B" 1992 2003 -69.765586 48.047421 1071.5 2.565 -2.28 7.415
"7100606901" "B" "R" 1992 2003 -70.215721 48.049444 1188.5 0.345 -4.6 5.28
"7100606902" "B" "B" 1992 2003 -70.219172 48.046376 1205.5 0.13 -4.805 5.06
"7100607101" "R" "R" 1992 2003 -70.266337 48.167366 1115.5 1.075 -3.94 6.085
"7100607102" "B" "B" 1992 2003 -70.265979 48.16329 1116 1.07 -3.94 6.08
"7100607202" "B" "R" 1992 2003 -70.277463 48.16871 1095 1.33 -3.705 6.365
"7100607301" "R" "M" 1992 2003 -70.101458 48.184766 1183.5 0.32 -4.57 5.21
"7100607302" "R" "M" 1992 2003 -70.101133 48.188533 1183.5 0.315 -4.575 5.205
"7100607402" "R" "R" 1995 2007 -71.0829 48.180237 1041.5 1.88 -3.41 7.175
"7100607501" "M" "M" 1992 2003 -70.41586 48.216968 1082 1.335 -3.795 6.465
"7100607502" "R" "R" 1992 2003 -70.419296 48.213931 1106.5 1.01 -4.095 6.115
"7100607601" "R" "M" 1995 2007 -71.266649 48.216305 1038.5 1.775 -3.585 7.14
"7100607602" "M" "M" 1995 2007 -71.261652 48.215287 1039 1.78 -3.585 7.14
"7100607701" "B" "M" 1992 2003 -70.11669 48.233047 1108 1.265 -3.67 6.205
"7100607702" "R" "B" 1992 2003 -70.110647 48.232052 1123.5 1.07 -3.855 5.995
"7100607802" "R" "R" 1992 2003 -70.169691 48.230257 1081 1.57 -3.415 6.56
"7100607901" "M" "M" 1992 2003 -70.349005 48.233512 1104 1.08 -3.995 6.155
"7100608001" "R" "B" 1995 2007 -71.032241 48.233594 1014.5 2.06 -3.255 7.375
"7100608101" "B" "B" 1995 2007 -71.20045 48.233205 1040 1.745 -3.61 7.1
"7100608102" "M" "M" 1995 2007 -71.204167 48.230322 1047.5 1.67 -3.68 7.02
"7100608201" "M" "M" 1992 2003 -70.533442 48.26692 1082 1.185 -4.015 6.39
"7100608202" "M" "M" 1992 2003 -70.529525 48.26992 1079.5 1.22 -3.985 6.425
"7100608302" "M" "M" 1995 2007 -70.84429 48.267642 960 2.69 -2.58 7.955
"7100608401" "M" "M" 1995 2007 -71.26791 48.266439 1017.5 1.9 -3.495 7.295
"7100608402" "R" "R" 1995 2007 -71.271057 48.26962 1013 1.95 -3.455 7.35
"7100608601" "M" "M" 1992 2003 -70.466033 48.317143 1095 1 -4.15 6.155
"7100608602" "M" "M" 1992 2003 -70.469352 48.314095 1101.5 0.915 -4.235 6.06
"7100608701" "M" "M" 1995 2007 -70.682773 48.333498 977.5 2.54 -2.665 7.745
"7100608702" "M" "M" 1995 2007 -70.677105 48.332733 993 2.35 -2.845 7.545
"7100608801" "B" "B" 1995 2007 -71.665685 48.333034 1014 1.55 -3.91 7.005
"7100608902" "R" "R" 1998 2007 -70.813374 48.386784 1046 3.255 -1.915 8.42
"7100609101" "M" "M" 1995 2007 -71.565753 48.449757 937 2.335 -3.215 7.885
"7100609102" "M" "M" 1995 2007 -71.565378 48.446055 937.5 2.345 -3.205 7.89
"7100800301" "T" "T" 1992 2003 -75.783244 45.466499 1023.5 4.71 -0.68 10.1
"7100800302" "T" "T" 1992 2003 -75.78327 45.470448 1024.5 4.705 -0.685 10.1
"7100800702" "M" "M" 1994 2003 -76.5951 45.546278 909 5.085 -0.715 10.88
"7100800801" "M" "M" 1994 2003 -76.282892 45.566601 943 4.995 -0.7 10.685
"7100800901" "M" "M" 1994 2003 -76.583117 45.566426 913 5.025 -0.77 10.825
"7100801001" "T" "T" 1992 2003 -76.066078 45.58317 1043 4.115 -1.36 9.6
"7100801002" "M" "M" 1992 2003 -76.066109 45.587183 1037.5 4.205 -1.285 9.685
"7100801201" "T" "T" 1994 2003 -76.232956 45.583493 972 4.62 -1.05 10.29
"7100801301" "M" "M" 1994 2003 -76.384191 45.584394 963 4.565 -1.145 10.27
"7100801302" "T" "T" 1994 2003 -76.384199 45.580489 957 4.655 -1.055 10.365
"7100801702" "M" "M" 1994 2003 -76.294393 45.599223 963.5 4.66 -1.03 10.35
"7100801801" "B" "B" 1994 2003 -76.383976 45.632715 958 4.61 -1.115 10.33
"7100801802" "R" "R" 1994 2003 -76.380288 45.636031 958 4.615 -1.11 10.34
"7100801901" "T" "T" 1992 2003 -76.083801 45.666541 1032.5 4.245 -1.295 9.795
"7100802001" "T" "M" 1994 2003 -76.233376 45.666601 1012 4 -1.675 9.675
"7100802002" "T" "T" 1994 2003 -76.229698 45.663398 1009 4.05 -1.625 9.725
"7100802201" "M" "M" 1994 2003 -76.633676 45.666555 914 4.89 -0.92 10.7
"7100802202" "M" "M" 1994 2003 -76.637378 45.663492 913.5 4.89 -0.92 10.705
"7100802501" "R" "R" 1994 2003 -76.399618 45.700522 972 4.35 -1.39 10.08
"7100802502" "M" "M" 1994 2003 -76.394183 45.701983 972.5 4.345 -1.39 10.08
"7100802601" "M" "M" 1994 2003 -76.533632 45.700282 949.5 4.48 -1.29 10.25
"7100802702" "M" "M" 1994 2003 -76.663276 45.703634 925.5 4.65 -1.16 10.46
"7100802802" "M" "M" 1992 2003 -76.112612 45.713163 1048.5 3.97 -1.61 9.545
"7100802901" "T" "T" 1994 2003 -76.266291 45.717405 1008 3.985 -1.71 9.685
"7100802902" "T" "M" 1994 2003 -76.272379 45.717606 1009.5 3.965 -1.735 9.665
"7100803002" "M" "M" 1994 2003 -76.446605 45.714203 964.5 4.385 -1.37 10.13
"7100803101" "M" "M" 1994 2003 -76.482954 45.717193 959.5 4.4 -1.36 10.16
"7100803102" "M" "M" 1994 2003 -76.485908 45.720523 958 4.415 -1.34 10.175
"7100803601" "M" "M" 1992 2003 -75.986434 45.782616 1059 4.015 -1.605 9.645
"7100803602" "T" "T" 1992 2003 -75.981164 45.783753 1059 4.02 -1.605 9.645
"7100804201" "R" "R" 1994 2003 -76.582947 45.815755 986.5 3.815 -1.945 9.575
"7100804501" "B" "M" 1994 2003 -76.332509 45.833389 995.5 4.04 -1.715 9.795
"7100804701" "T" "T" 1994 2003 -76.383783 45.849459 996.5 3.945 -1.815 9.705
"7100804702" "T" "T" 1994 2003 -76.389176 45.850671 992 4.005 -1.755 9.77
"7100804801" "T" "T" 1994 2003 -76.966194 45.849629 895.5 4.685 -1.15 10.515
"7100804802" "T" "T" 1994 2003 -76.962852 45.852914 895.5 4.68 -1.15 10.51
"7100805001" "M" "M" 1994 2003 -76.649854 45.865877 937 4.42 -1.39 10.23
"7100805101" "R" "R" 1992 2003 -76.032531 45.883411 1058.5 3.99 -1.73 9.705
"7100805102" "B" "B" 1992 2003 -76.037816 45.884692 1058.5 3.98 -1.735 9.695
"7100805202" "M" "M" 1994 2003 -76.319447 45.880257 1001.5 3.96 -1.805 9.72
"7100805402" "T" "T" 1994 2003 -76.703815 45.885913 924.5 4.53 -1.285 10.355
"7100805501" "M" "M" 1994 2003 -76.400264 45.899989 983 4.11 -1.68 9.895
"7100805502" "M" "M" 1994 2003 -76.399909 45.903849 995 3.93 -1.845 9.7
"7100805602" "M" "M" 1994 2003 -77.13313 45.8962 889 4.715 -1.105 10.535
"7100805701" "M" "M" 1994 2003 -76.699802 45.916576 957.5 4.04 -1.75 9.835
"7100805702" "M" "M" 1994 2003 -76.705197 45.914973 953.5 4.09 -1.705 9.89
"7100805902" "T" "T" 1994 2003 -77.103589 45.919538 889.5 4.725 -1.095 10.54
"7100806001" "T" "T" 1994 2003 -76.184014 45.93394 1018 3.905 -1.875 9.68
"7100806102" "T" "T" 1994 2003 -76.722684 45.932846 956 4.03 -1.765 9.825
"7100806201" "M" "M" 1994 2003 -77.181704 45.95024 896.5 4.61 -1.185 10.41
"7100806701" "M" "M" 1992 2003 -76.000085 46.000226 1070 3.905 -1.91 9.72
"7100806901" "B" "R" 1992 2003 -76.116209 46.016286 1072 3.74 -2.08 9.56
"7100806902" "M" "M" 1992 2003 -76.121448 46.014981 1071 3.75 -2.07 9.57
"7100807001" "R" "M" 1994 2003 -76.866869 46.015685 959 3.835 -1.95 9.615
"7100807101" "M" "B" 1992 2003 -76.016104 46.033155 1081.5 3.725 -2.11 9.56
"7100807102" "M" "M" 1992 2003 -76.021403 46.034401 1082 3.71 -2.125 9.545
"7100807202" "R" "R" 1992 2003 -76.160296 46.031605 1079.5 3.545 -2.275 9.36
"7100807401" "M" "M" 1994 2003 -77.182722 46.083471 957.5 3.685 -2.055 9.435
"7100807402" "T" "T" 1994 2003 -77.187924 46.082756 954 3.73 -2.02 9.475
"7100807502" "R" "M" 1992 2003 -76.060568 46.098441 1081 3.655 -2.22 9.535
"7100807601" "T" "T" 1994 2003 -77.116989 46.098826 941.5 3.955 -1.81 9.72
"7100807602" "M" "M" 1994 2003 -77.111676 46.10033 953 3.77 -1.985 9.525
"7100807701" "B" "B" 1992 2003 -76.066421 46.109089 1081.5 3.63 -2.255 9.51
"7100807702" "B" "B" 1992 2003 -76.061351 46.110635 1082 3.625 -2.265 9.51
"7100807902" "M" "M" 1992 2003 -75.963492 46.16342 1100.5 3.335 -2.57 9.23
"7100808302" "M" "M" 1992 2003 -76.138901 46.234009 1088 3.275 -2.65 9.2
"7100808402" "M" "M" 1992 2003 -75.850037 46.262062 1087 3.445 -2.53 9.42
"7100808502" "R" "R" 1992 2003 -76.02146 46.265266 1081 3.455 -2.515 9.425
"7100808601" "T" "T" 1992 2003 -76.13364 46.266589 1108.5 2.905 -3.01 8.825
"7100808602" "T" "T" 1992 2003 -76.128168 46.268182 1097 3.105 -2.83 9.035
"7100808801" "R" "M" 1992 2003 -75.966401 46.282918 1082.5 3.435 -2.545 9.415
"7100808901" "M" "M" 1992 2003 -76.048383 46.283676 1078 3.445 -2.53 9.42
"7100809101" "M" "M" 1992 2003 -75.996413 46.303171 1092.5 3.235 -2.74 9.21
"7100809102" "M" "M" 1992 2003 -75.999544 46.300018 1092.5 3.235 -2.74 9.215
"7100809302" "M" "T" 1992 2003 -76.055182 46.330966 1089.5 3.21 -2.775 9.195
"7100809501" "M" "M" 1992 2003 -75.833412 46.350427 1085 3.345 -2.68 9.365
"7100809601" "T" "R" 1995 2006 -75.465324 46.366905 1115.5 4.6 -1 10.195
"7100809602" "M" "M" 1995 2006 -75.46228 46.363712 1107.5 4.705 -0.9 10.315
"7100810101" "M" "M" 1995 2006 -75.562607 46.400311 1094.5 4.665 -0.94 10.265
"7100810201" "M" "M" 1995 2006 -75.283577 46.417072 1172 4.045 -1.58 9.67
"7100810301" "M" "M" 1992 2003 -75.917172 46.434017 1081 3.27 -2.795 9.33
"7100810701" "M" "M" 1995 2006 -75.181892 46.467098 1180 3.925 -1.735 9.58
"7100810702" "M" "M" 1995 2006 -75.181992 46.471046 1179.5 3.92 -1.735 9.58
"7100810801" "T" "T" 1995 2006 -75.197924 46.466876 1175 3.97 -1.69 9.625
"7100810902" "B" "B" 1992 2003 -75.879491 46.470266 1083 3.2 -2.88 9.285
"7100811001" "R" "R" 1992 2003 -75.916507 46.467015 1082.5 3.205 -2.875 9.285
"7100811101" "M" "M" 1992 2003 -76.132049 46.46721 1085 3.045 -2.995 9.08
"7100811201" "T" "T" 1992 2003 -76.18399 46.467005 1092 2.885 -3.135 8.9
"7100811202" "M" "M" 1992 2003 -76.178746 46.468583 1094 2.85 -3.165 8.87
"7100811301" "M" "M" 1992 2003 -76.033088 46.516412 1077 3.17 -2.915 9.26
"7100811302" "M" "M" 1992 2003 -76.032756 46.512533 1077.5 3.18 -2.91 9.265
"7100811402" "T" "M" 1995 2006 -75.712708 46.553123 1087.5 4.27 -1.335 9.875
"7100811501" "M" "M" 1995 2006 -75.416321 46.566845 1114.5 4.195 -1.475 9.855
"7100811502" "T" "T" 1995 2006 -75.416344 46.57074 1113.5 4.185 -1.48 9.85
"7100811602" "R" "R" 1992 2003 -76.066221 46.563353 1091.5 2.895 -3.195 8.975
"7100811702" "T" "T" 1997 2006 -75.03716 46.581317 1131.5 3.685 -2.215 9.59
"7100811801" "T" "T" 1997 2006 -75.221105 46.582967 1140.5 3.465 -2.375 9.305
"7100811802" "T" "T" 1997 2006 -75.220774 46.579144 1140.5 3.47 -2.37 9.315
"7100812102" "M" "M" 1992 2003 -75.769811 46.587054 1118 2.495 -3.605 8.595
"7100812402" "M" "M" 1995 2006 -75.496735 46.619873 1089.5 4.285 -1.39 9.955
"7100812502" "B" "B" 1992 2003 -75.928874 46.61646 1077.5 3.075 -3.07 9.22
"7100812601" "T" "T" 1995 2006 -75.233238 46.633644 1170.5 3.515 -2.15 9.18
"7100812602" "T" "T" 1995 2006 -75.227867 46.632683 1156.5 3.685 -2.005 9.37
"7100812901" "T" "T" 1995 2006 -75.382534 46.666813 1101.5 4.12 -1.575 9.82
"7100812902" "T" "T" 1995 2006 -75.37958 46.663708 1082.5 4.355 -1.36 10.07
"7100813002" "M" "T" 1997 2006 -75.326957 46.685253 1118.5 3.5 -2.355 9.35
"7100813102" "R" "M" 1997 2006 -75.477941 46.685231 1093.5 3.705 -2.125 9.535
"7100813201" "T" "T" 1997 2006 -75.518742 46.706892 1143 3.025 -2.745 8.805
"7100813202" "M" "M" 1997 2006 -75.515424 46.703814 1119.5 3.33 -2.47 9.13
"7100813301" "M" "M" 1997 2006 -75.366697 46.834075 1135.5 3.055 -2.785 8.9
"7100813302" "R" "T" 1997 2006 -75.366303 46.830328 1127.5 3.165 -2.685 9.02
"7100813401" "T" "T" 1997 2006 -75.182184 47.484218 1164 2.105 -3.64 7.85
"7100813402" "T" "T" 1997 2006 -75.185713 47.487461 1154 2.225 -3.53 7.98
"7100900201" "B" "R" 1992 2010 -73.383249 50.050194 970.5 0.29 -5.195 5.78
"7100900202" "B" "R" 1992 2010 -73.383286 50.046337 969.5 0.32 -5.175 5.81
"7100900401" "B" "R" 1992 2010 -73.60061 50.13746 981 -0.0399999999999998 -5.48 5.4
"7100900402" "B" "R" 1992 2010 -73.597232 50.134262 980 -0.03 -5.47 5.41
"7100900801" "B" "B" 1992 2010 -73.416023 50.233399 973.5 0.01 -5.435 5.45
"7100900802" "B" "B" 1992 2010 -73.416563 50.229174 972 0.0350000000000001 -5.415 5.48
"7100900902" "B" "B" 1992 2010 -73.261447 50.28268 979 -0.105 -5.535 5.33
"7100901001" "B" "R" 1992 2010 -73.350098 50.283295 967.5 0.0699999999999998 -5.38 5.515
"7100901002" "B" "R" 1992 2010 -73.353292 50.280251 967.5 0.0699999999999998 -5.38 5.515
"7100902201" "B" "B" 1992 1999 -73.565588 50.733046 998 -0.995 -6.66 4.66
"7100902202" "B" "B" 1992 1999 -73.565664 50.73683 1000 -1.04 -6.69 4.61
"7101000302" "B" "B" 1992 2010 -73.869511 49.120023 965 1.075 -4.545 6.7
"7101000701" "R" "B" 1992 2010 -73.463439 49.482537 960.5 0.94 -4.675 6.55
"7101000901" "B" "B" 1992 2010 -73.463302 49.666352 957 0.88 -4.7 6.465
"7101000902" "B" "B" 1992 2010 -73.457746 49.667474 959 0.84 -4.735 6.42
"7101001601" "B" "B" 1992 2010 -73.462255 49.783793 978 0.43 -5.095 5.955
"7101002101" "R" "R" 1992 2010 -73.888007 49.9317 988.5 0.0450000000000002 -5.395 5.48
"7101002102" "R" "R" 1992 2010 -73.893351 49.932869 1000 -0.16 -5.575 5.26
"7101002301" "R" "R" 1992 2010 -73.06769 49.966727 972 0.465 -5.05 5.975
"7101002302" "B" "R" 1992 2010 -73.067026 49.96311 970.5 0.49 -5.03 6.005
"7101002401" "B" "B" 1992 2010 -73.198637 49.96715 1002.5 -0.11 -5.565 5.345
"7101002402" "B" "B" 1992 2010 -73.203896 49.968737 978 0.31 -5.19 5.81
"7101002501" "R" "R" 1992 2010 -73.682119 49.966266 969 0.36 -5.12 5.85
"7101002502" "B" "B" 1992 2010 -73.679026 49.962881 969 0.365 -5.12 5.85
"7101004201" "R" "R" 1992 1999 -72.706869 51.31768 975.5 -1.41 -6.99 4.17
"7101004202" "R" "R" 1992 1999 -72.703285 51.320829 975.5 -1.41 -6.995 4.17
"7108400101" "R" "B" 1992 2010 -73.249589 49.188301 983 0.775 -4.83 6.385
"7108400102" "R" "B" 1992 2010 -73.249622 49.18456 983 0.78 -4.83 6.39
"7108600101" "R" "M" 1992 2010 -72.932628 49.383216 983 0.77 -4.82 6.36
"7108600102" "B" "B" 1992 2010 -72.930302 49.386586 988 0.69 -4.895 6.27
"7108600201" "B" "B" 1992 2010 -72.898667 49.618218 971.5 0.825 -4.755 6.4
"7108800101" "B" "B" 1992 2010 -73.683868 49.117177 958.5 1.18 -4.46 6.82
"7108800102" "B" "B" 1992 2010 -73.683211 49.121036 959.5 1.16 -4.48 6.805
"7108900101" "B" "R" 1992 2010 -73.865218 49.249954 966 0.97 -4.635 6.575
"7108900102" "B" "R" 1992 2010 -73.869034 49.253188 961.5 1.04 -4.575 6.65
"7108900202" "B" "R" 1992 2010 -73.896089 49.264222 965 0.975 -4.63 6.575
"7108900301" "B" "B" 1992 2010 -74.115435 49.332918 965.5 0.925 -4.645 6.5
"7108900501" "R" "B" 1992 2010 -74.233342 49.566696 976 0.615 -4.885 6.105
"7108900502" "B" "B" 1992 2010 -74.227457 49.567929 975 0.625 -4.87 6.12
"7109400101" "M" "M" 1994 2003 -76.900172 45.983002 946.5 3.98 -1.805 9.77
"7109400102" "M" "M" 1994 2003 -76.896772 45.985902 946 3.995 -1.79 9.785
"7109400202" "M" "M" 1994 2003 -76.894372 46.015063 969.5 3.66 -2.105 9.435
"7109400301" "T" "T" 1994 2003 -76.999088 46.015985 958.5 3.75 -2.02 9.515
"7109400302" "R" "T" 1994 2003 -76.99614 46.01266 958 3.75 -2.02 9.515
"7109400501" "M" "M" 1994 2003 -77.033766 46.032411 946.5 3.9 -1.875 9.665
"7109400502" "M" "M" 1994 2003 -77.028729 46.033829 947 3.895 -1.875 9.665
"7109400601" "T" "T" 1994 2003 -76.901066 46.065678 940 4.085 -1.715 9.885
"7109400701" "M" "M" 1994 2003 -77.01616 46.067222 946 3.915 -1.855 9.69
"7109400702" "M" "M" 1994 2003 -77.018453 46.070514 957.5 3.76 -2.01 9.52
"7109401001" "M" "R" 1994 2003 -76.880477 46.131754 959 3.825 -1.965 9.615
"7109401002" "M" "T" 1994 2003 -76.875386 46.132904 959.5 3.825 -1.97 9.61
"7109401201" "T" "T" 1994 2003 -76.900328 46.149447 955.5 3.86 -1.935 9.65
"7109401202" "M" "M" 1994 2003 -76.895352 46.150679 957 3.84 -1.955 9.63
"7109401301" "M" "M" 1994 2003 -76.73304 46.166645 992 3.47 -2.32 9.255
"7109401401" "M" "M" 1994 2003 -77.066713 46.166765 962 3.655 -2.11 9.415
"7109401402" "M" "M" 1994 2003 -77.066867 46.162841 963.5 3.63 -2.13 9.385
"7109401502" "M" "M" 1994 2003 -76.887755 46.184103 973.5 3.595 -2.185 9.38
"7109401601" "M" "M" 1994 2003 -76.784739 46.212505 959.5 3.89 -1.93 9.71
"7109401602" "M" "M" 1994 2003 -76.790185 46.213121 959 3.89 -1.93 9.71
"7109401802" "M" "M" 1994 2003 -76.747132 46.230722 976 3.665 -2.145 9.48
"7109401901" "M" "M" 1994 2003 -76.866201 46.232994 979.5 3.505 -2.28 9.295
"7109401902" "M" "M" 1994 2003 -76.862836 46.235866 975.5 3.57 -2.22 9.36
"7109402001" "R" "M" 1994 2003 -76.732761 46.266228 989 3.48 -2.33 9.28
"7109402101" "R" "T" 1994 2003 -77.014447 46.298435 982.5 3.335 -2.43 9.105
